sessionID,formId,totalKeyInputs,totalTimeSpentOnPage,averageTimePerField,browser_width,browser_height,pixel_ratio,user_agent,platform,language,timezone,mousespeed_sd,keystroke_sd
jilrhjai1,payment-form,28,836821,209205.25,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,381.6436655820943,172.34662969775647
y543kjzsg,registration-form,44,7969,1593.8,1920,911,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0,Win32,en-US,GMT+8,614.9877945964215,92.50391072
a95wicntd,payment-form,27,9911,2477.75,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",Win32,en-GB,GMT+8,307.63688439962533,234.4478752580576
jilrhjai1,registration-form,32,9848,1969.6,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,312.1093886225977,201.44698721412607
y543kjzsg,registration-form,77,11454,2290.8,1920,911,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0,Win32,en-US,GMT+8,876.7600145453396,66.14929496507678
a95wicntd,registration-form,90,17209,3441.8,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",Win32,en-GB,GMT+8,7046.798022351394,137.5224754673921
jilrhjai1,payment-form,28,48877,12219.25,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,835.0856234494423,174.36762482498185
a95wicntd,registration-form,30,20260,4052,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",Win32,en-GB,GMT+8,489.2498461529441,963.0035727
n6vo4j2ve,feedback-form,73,397340,99335,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",Win32,en-US,GMT+8,598.9847711938945,231.4272432855198
jilrhjai1,registration-form,32,8930,1786,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,519.2052929471008,219.5625487171424
jilrhjai1,feedback-form,18,5099,1274.75,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,561.0158308010507,345.13045525115353
aotqmvy61,registration-form,41,107668,21533.6,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",Win32,en-US,GMT+8,344.2773806883851,298.1386747387867
n6vo4j2ve,login-form,50,167874,83937,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",Win32,en-US,GMT+8,211.76318814556532,960.3180161860856
jilrhjai1,login-form,31,9128,4564,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,151.8843751626683,193.06287116434947
ubecez1p4,login-form,29,57755,28877.5,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,562.9208456628076,215.3996827286798
aotqmvy61,registration-form,76,70769,14153.8,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",Win32,en-US,GMT+8,71.97231354189469,273.73270530858304
y543kjzsg,feedback-form,9,4254,1063.5,1920,911,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0,Win32,en-US,GMT+8,246.63385086429344,38.61164817771964
jilrhjai1,feedback-form,20,6049,1512.25,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,700.1846319079763,340.27409515535413
jilrhjai1,login-form,12,4096,2048,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,756.5210881444876,155.15936888266245
y543kjzsg,feedback-form,160,23380,5845,1920,911,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0,Win32,en-US,GMT+8,541.5510393501484,152.43600691783809
ubecez1p4,payment-form,47,8461,2115.25,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,14.697596890438549,137.74924479772673
ubecez1p4,feedback-form,188,28104,7026,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,354.0451223951293,164.8124240452686
y543kjzsg,login-form,19,6730,3365,1920,911,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0,Win32,en-US,GMT+8,241.47844491867144,379.94753130295487
jilrhjai1,registration-form,36,10239,2047.8,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,314.44657618057283,303.1517246582399
xkn3343tu,payment-form,27,24570,6142.5,1920,911,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:135.0) Gecko/20100101 Firefox/135.0,Win32,en-US,GMT+8,614.6564494167212,1352.5752295082482
jilrhjai1,login-form,15,4694,2347,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,241.13576825980385,126.2229967080452
jilrhjai1,feedback-form,18,5978,1494.5,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,488.8725642,349.4128243200412
jilrhjai1,payment-form,28,290488,72622,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,37.84244572694558,280.2553117793153
n6vo4j2ve,login-form,29,34693,17346.5,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",Win32,en-US,GMT+8,343.8290457950624,162.65555741241323
jilrhjai1,login-form,15,4627,2313.5,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,337.55197836250085,229.77375740461903
jilrhjai1,registration-form,32,7638,1527.6,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,278.9310341146041,182.8811387927105
y543kjzsg,payment-form,54,25161,6290.25,1920,911,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0,Win32,en-US,GMT+8,152.4276314164243,514.8654325844233
ubecez1p4,payment-form,39,8988,2247,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,194.1636536810065,122.45293346477014
a95wicntd,payment-form,53,11640,2910,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",Win32,en-GB,GMT+8,487.6250728688612,248.06208288945652
jilrhjai1,registration-form,32,8366,1673.2,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,314.9043571597677,132.45399334787203
n6vo4j2ve,payment-form,52,148777,37194.25,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",Win32,en-US,GMT+8,334.68018218657994,430.0393891278577
a95wicntd,registration-form,50,8957,1791.4,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",Win32,en-GB,GMT+8,8723.698505382818,144.65146322883868
ubecez1p4,payment-form,46,8445,2111.25,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,991.0687763,103.51932127165058
a95wicntd,payment-form,75,24012,6003,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",Win32,en-GB,GMT+8,578.2327864703798,448.0365370092623
ubecez1p4,login-form,42,7499,3749.5,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,596.4846493066707,174.5828204995078
n6vo4j2ve,login-form,28,223523,111761.5,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",Win32,en-US,GMT+8,1346.5827884009564,305.5257000004552
xkn3343tu,payment-form,50,34003,8500.75,1920,911,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:135.0) Gecko/20100101 Firefox/135.0,Win32,en-US,GMT+8,365.4507748565263,161.17073244828768
jilrhjai1,feedback-form,28,32484,8121,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,970.8462863825342,1040.5763808532147
a95wicntd,feedback-form,191,26354,6588.5,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",Win32,en-GB,GMT+8,391.5808673153084,105.57208300086378
a95wicntd,feedback-form,190,25526,6381.5,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",Win32,en-GB,GMT+8,305.5584141,93.37224920252712
jilrhjai1,registration-form,34,9432,1886.4,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,329.61558092117065,203.8278365692828
n6vo4j2ve,login-form,49,43235,21617.5,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",Win32,en-US,GMT+8,546.4239303087467,342.6177615879766
ubecez1p4,registration-form,66,10866,2173.2,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,1231.4324481927315,90.04354502
a95wicntd,login-form,22,6942,3471,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",Win32,en-GB,GMT+8,300.5166467397967,314.39306247502714
ubecez1p4,payment-form,49,11648,2912,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,334.2785169514414,161.54039178200395
a95wicntd,payment-form,30,7608,1902,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",Win32,en-GB,GMT+8,51.49618457808137,197.0741997072415
n6vo4j2ve,login-form,18,120926,60463,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",Win32,en-US,GMT+8,536.4181546560225,195.9767304879168
jilrhjai1,login-form,15,5876,2938,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,270.3766310430119,250.15930638580804
xkn3343tu,payment-form,24,6126,1531.5,1920,911,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:135.0) Gecko/20100101 Firefox/135.0,Win32,en-US,GMT+8,362.8952428475018,116.95086457952296
n6vo4j2ve,login-form,18,10442,5221,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",Win32,en-US,GMT+8,775.7150084,323.5141172855444
aotqmvy61,payment-form,36,55358,13839.5,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",Win32,en-US,GMT+8,1036.6500860919346,829.7156181008136
xkn3343tu,feedback-form,47,128469,32117.25,1920,911,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:135.0) Gecko/20100101 Firefox/135.0,Win32,en-US,GMT+8,475.3532148087735,374.7968277591189
ubecez1p4,login-form,18,6624,3312,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,362.9617187,234.25728912597475
jilrhjai1,registration-form,32,8264,1652.8,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,219.2290929,178.88809656489684
a95wicntd,login-form,17,4409,2204.5,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",Win32,en-GB,GMT+8,371.66778795084576,162.72210782496643
jilrhjai1,payment-form,28,547838,136959.5,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,784.6758608926672,202.95188534246324
a95wicntd,login-form,18,5646,2823,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",Win32,en-GB,GMT+8,557.1161603,170.17404077076247
jilrhjai1,login-form,23,7093,3546.5,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,424.05077041813496,225.98042133434092
xkn3343tu,payment-form,32,75834,18958.5,1920,911,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:135.0) Gecko/20100101 Firefox/135.0,Win32,en-US,GMT+8,371.5126165670598,400.6341487240316
n6vo4j2ve,registration-form,37,121871,24374.2,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",Win32,en-US,GMT+8,537.3307536280063,363.6132798509298
y543kjzsg,payment-form,25,20626,5156.5,1920,911,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0,Win32,en-US,GMT+8,340.4442742798499,317.2230620153273
jilrhjai1,payment-form,28,887222,221805.5,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,60.82124822,158.36142267624362
y543kjzsg,login-form,39,61461,30730.5,1920,911,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0,Win32,en-US,GMT+8,383.13858679879866,7325.656960933932
ubecez1p4,feedback-form,184,21833,5458.25,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,382.5054422569841,71.76433807
y543kjzsg,feedback-form,124,16545,4136.25,1920,911,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0,Win32,en-US,GMT+8,620.2439134,106.73416030930171
jilrhjai1,feedback-form,18,5214,1303.5,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,451.3909453833194,426.1003423257294
xkn3343tu,payment-form,48,46615,11653.75,1920,911,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:135.0) Gecko/20100101 Firefox/135.0,Win32,en-US,GMT+8,0,191.9188746380721
a95wicntd,registration-form,68,11430,2286,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",Win32,en-GB,GMT+8,185.94470931814783,190.7498271221108
n6vo4j2ve,login-form,26,136107,68053.5,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",Win32,en-US,GMT+8,403.0831634546411,826.7881218304965
jilrhjai1,login-form,20,7743,3871.5,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,119.41416343811532,210.9135123582433
aotqmvy61,feedback-form,48,104412,26103,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",Win32,en-US,GMT+8,506.9545422,690.5009734870765
ubecez1p4,feedback-form,95,13528,3382,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,171.7489436580903,141.95386080219893
n6vo4j2ve,login-form,25,104097,52048.5,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",Win32,en-US,GMT+8,340.15193284677207,445.2833348149118
n6vo4j2ve,registration-form,31,144992,28998.4,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",Win32,en-US,GMT+8,845.4040764826026,275.09074058491234
ubecez1p4,payment-form,45,10738,2684.5,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,35.36596970148012,148.01541653847363
0uoy9vj5y,feedback-form,52,90820,22705,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,341.6873409,203.99237458515185
jilrhjai1,payment-form,28,254918,63729.5,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,921.6838018650728,3211.747257675785
y543kjzsg,login-form,30,7821,3910.5,1920,911,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0,Win32,en-US,GMT+8,1277.545036376948,171.50877646429822
jilrhjai1,login-form,12,4363,2181.5,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,217.2073674335675,305.7382340640356
y543kjzsg,login-form,10,3343,1671.5,1920,911,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0,Win32,en-US,GMT+8,100.23576350782992,156.50117342675298
jilrhjai1,registration-form,32,7722,1544.4,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,339.0834808375666,165.93745295575775
n6vo4j2ve,feedback-form,72,292680,73170,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",Win32,en-US,GMT+8,505.4403479528739,269.6248696306566
jilrhjai1,feedback-form,18,7066,1766.5,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,482.5060161769139,342.27482432005104
jilrhjai1,feedback-form,18,5462,1365.5,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,708.2851190406457,415.2858689399105
a95wicntd,payment-form,45,72476,18119,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",Win32,en-GB,GMT+8,624.5831414155914,107.70004717849416
0uoy9vj5y,registration-form,43,21784,4356.8,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,435.5779123607074,644.3804161737842
ubecez1p4,login-form,12,1669,834.5,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,202.8540883032966,81.09029759247628
jilrhjai1,login-form,16,6274,3137,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,346.99340809376605,188.9842556640338
jilrhjai1,login-form,12,4340,2170,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,747.8833272853825,180.12461251327605
jilrhjai1,login-form,15,8004,4002,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,1948.509073128556,142.44017720303722
jilrhjai1,login-form,13,8067,4033.5,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,323.0591501017701,191.67396725226465
jilrhjai1,registration-form,33,13350,2670,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,527.7904821442957,150.3463157128817
jilrhjai1,feedback-form,18,4999,1249.75,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,634.5802464,292.5113312210889
jilrhjai1,feedback-form,25,14328,3582,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,1480.9269700015543,306.2934974778639
n6vo4j2ve,login-form,21,129499,64749.5,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",Win32,en-US,GMT+8,373.5150897082255,624.1553071952525
jilrhjai1,registration-form,32,7505,1501,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",Win32,en-US,GMT+8,371.6375607188964,162.3496759272197
n6vo4j2ve,login-form,32,87494,43747,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",Win32,en-US,GMT+8,1103.5374756110743,367.2236217149892
